filename: frame000230_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.45454809648358036	area_occluded_relative_to_gtbox: 0.45454809648358036	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000243_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.2657740545252046	area_occluded_relative_to_gtbox: 0.2657740545252046	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000158_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6489417989417989	area_occluded_relative_to_gtbox: 0.6489417989417989	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000490_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small2	high_attention_area_without_occlussion_slc: 0.07725796930342385	area_occluded_relative_to_gtbox: 0.03170503738685557	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000490_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.07725796930342385	area_occluded_relative_to_gtbox: 0.019800275482093663	high_attention_area_occluded_slc: 0.2086038961038961	quadrants: ['1', '3']
filename: frame000490_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.07725796930342385	area_occluded_relative_to_gtbox: 0.05150531286894923	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000490_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.07725796930342385	area_occluded_relative_to_gtbox: 0.025752656434474615	high_attention_area_occluded_slc: 0.17950609996064543	quadrants: ['1', '2', '4']
filename: frame000490_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.07725796930342385	area_occluded_relative_to_gtbox: 0.05745769382133018	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000490_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.07725796930342385	area_occluded_relative_to_gtbox: 0.04555293191656828	high_attention_area_occluded_slc: 0	quadrants: ['1']
filename: frame000490_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small0 small1 small2	high_attention_area_without_occlussion_slc: 0.07725796930342385	area_occluded_relative_to_gtbox: 0.07725796930342385	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000468_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: big2	high_attention_area_without_occlussion_slc: 0.18021201413427562	area_occluded_relative_to_gtbox: 0.13786808009422852	high_attention_area_occluded_slc: 0	quadrants: ['1', '3', '4']
filename: frame000468_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.18021201413427562	area_occluded_relative_to_gtbox: 0.0135924617196702	high_attention_area_occluded_slc: 0.19431095406360424	quadrants: ['1', '2', '3', '4']
filename: frame000468_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.18021201413427562	area_occluded_relative_to_gtbox: 0.15146054181389873	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000468_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.18021201413427562	area_occluded_relative_to_gtbox: 0.028751472320376913	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000468_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.18021201413427562	area_occluded_relative_to_gtbox: 0.16661955241460544	high_attention_area_occluded_slc: 0	quadrants: ['1']
filename: frame000468_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.18021201413427562	area_occluded_relative_to_gtbox: 0.04234393404004711	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000468_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.18021201413427562	area_occluded_relative_to_gtbox: 0.18021201413427562	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000431_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.49175963488843816	area_occluded_relative_to_gtbox: 0.49175963488843816	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000148_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6737320696721312	area_occluded_relative_to_gtbox: 0.6737320696721312	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000223_rgb.pngbbox1	sequence: small0 big1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.11848283874715593	area_occluded_relative_to_gtbox: 0.040083264752868275	high_attention_area_occluded_slc: 0.05743815655709929	quadrants: ['2', '4']
filename: frame000223_rgb.pngbbox1	sequence: small0 big1 small2	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.11848283874715593	area_occluded_relative_to_gtbox: 0.06915331364670571	high_attention_area_occluded_slc: 0.36137870939633054	quadrants: ['1', '4']
filename: frame000223_rgb.pngbbox1	sequence: small0 big1 small2	success: False	combination: big1 small2	high_attention_area_without_occlussion_slc: 0.11848283874715593	area_occluded_relative_to_gtbox: 0.10923657839957399	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000223_rgb.pngbbox1	sequence: small0 big1 small2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.11848283874715593	area_occluded_relative_to_gtbox: 0.009246260347581933	high_attention_area_occluded_slc: 0.2501089219150893	quadrants: ['1', '2', '4']
filename: frame000223_rgb.pngbbox1	sequence: small0 big1 small2	success: True	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.11848283874715593	area_occluded_relative_to_gtbox: 0.04932952510045021	high_attention_area_occluded_slc: 0.06937115747688435	quadrants: ['2', '4']
filename: frame000223_rgb.pngbbox1	sequence: small0 big1 small2	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.11848283874715593	area_occluded_relative_to_gtbox: 0.07839957399428764	high_attention_area_occluded_slc: 0.2991721934453212	quadrants: ['1']
filename: frame000223_rgb.pngbbox1	sequence: small0 big1 small2	success: False	combination: small0 big1 small2	high_attention_area_without_occlussion_slc: 0.11848283874715593	area_occluded_relative_to_gtbox: 0.11848283874715591	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000242_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5035991531404376	area_occluded_relative_to_gtbox: 0.5035991531404376	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000353_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: small3	high_attention_area_without_occlussion_slc: 0.14406035979320475	area_occluded_relative_to_gtbox: 0.011503462484976822	high_attention_area_occluded_slc: 0.18368339724145824	quadrants: ['1', '2', '3', '4']
filename: frame000353_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.14406035979320475	area_occluded_relative_to_gtbox: 0.029578969457639406	high_attention_area_occluded_slc: 0.1463972986894065	quadrants: ['1', '2', '3', '4']
filename: frame000353_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: small2 small3	high_attention_area_without_occlussion_slc: 0.14406035979320475	area_occluded_relative_to_gtbox: 0.041082431942616224	high_attention_area_occluded_slc: 0.1611724756290658	quadrants: ['1', '3', '4']
filename: frame000353_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.14406035979320475	area_occluded_relative_to_gtbox: 0.025143554817909537	high_attention_area_occluded_slc: 0.20289398882084742	quadrants: ['1', '2', '3', '4']
filename: frame000353_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: small1 small3	high_attention_area_without_occlussion_slc: 0.14406035979320475	area_occluded_relative_to_gtbox: 0.03664701730288636	high_attention_area_occluded_slc: 0.1723611667525134	quadrants: ['2', '3', '4']
filename: frame000353_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.14406035979320475	area_occluded_relative_to_gtbox: 0.05472252427554894	high_attention_area_occluded_slc: 0.17668211907895992	quadrants: ['1', '2', '3', '4']
filename: frame000353_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: small1 small2 small3	high_attention_area_without_occlussion_slc: 0.14406035979320475	area_occluded_relative_to_gtbox: 0.06622598676052577	high_attention_area_occluded_slc: 0.12704362921841317	quadrants: ['3', '4']
filename: frame000353_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.14406035979320475	area_occluded_relative_to_gtbox: 0.077834373032679	high_attention_area_occluded_slc: 0.2156374596997272	quadrants: ['1', '2', '3']
filename: frame000353_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: big0 small3	high_attention_area_without_occlussion_slc: 0.14406035979320475	area_occluded_relative_to_gtbox: 0.08933783551765581	high_attention_area_occluded_slc: 0.12377191476373071	quadrants: ['1', '2', '3']
filename: frame000353_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: big0 small2	high_attention_area_without_occlussion_slc: 0.14406035979320475	area_occluded_relative_to_gtbox: 0.1074133424903184	high_attention_area_occluded_slc: 0.051384040138117856	quadrants: ['1', '2', '3']
filename: frame000353_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: False	combination: big0 small2 small3	high_attention_area_without_occlussion_slc: 0.14406035979320475	area_occluded_relative_to_gtbox: 0.11891680497529522	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000353_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.14406035979320475	area_occluded_relative_to_gtbox: 0.10297792785058854	high_attention_area_occluded_slc: 0.1263854709170339	quadrants: ['1', '2']
filename: frame000353_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: big0 small1 small3	high_attention_area_without_occlussion_slc: 0.14406035979320475	area_occluded_relative_to_gtbox: 0.11448139033556537	high_attention_area_occluded_slc: 0.07572635876304394	quadrants: ['2']
filename: frame000353_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: big0 small1 small2	high_attention_area_without_occlussion_slc: 0.14406035979320475	area_occluded_relative_to_gtbox: 0.13255689730822795	high_attention_area_occluded_slc: 0.04955264312558424	quadrants: ['1', '2']
filename: frame000353_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: False	combination: big0 small1 small2 small3	high_attention_area_without_occlussion_slc: 0.14406035979320475	area_occluded_relative_to_gtbox: 0.14406035979320478	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000113_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5711880711880711	area_occluded_relative_to_gtbox: 0.5711880711880711	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000139_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.3853966346153846	area_occluded_relative_to_gtbox: 0.3099158653846154	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000139_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.3853966346153846	area_occluded_relative_to_gtbox: 0.07548076923076923	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000139_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.3853966346153846	area_occluded_relative_to_gtbox: 0.38539663461538465	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000519_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: big2	high_attention_area_without_occlussion_slc: 0.27955166757791144	area_occluded_relative_to_gtbox: 0.2323810825587753	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000519_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.27955166757791144	area_occluded_relative_to_gtbox: 0.03685073810825588	high_attention_area_occluded_slc: 0.1896254784034992	quadrants: ['1', '2', '3', '4']
filename: frame000519_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.27955166757791144	area_occluded_relative_to_gtbox: 0.26923182066703116	high_attention_area_occluded_slc: 0	quadrants: ['3']
filename: frame000519_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.27955166757791144	area_occluded_relative_to_gtbox: 0.010319846910880262	high_attention_area_occluded_slc: 0.23339256424275562	quadrants: ['1', '2', '3', '4']
filename: frame000519_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.27955166757791144	area_occluded_relative_to_gtbox: 0.24270092946965555	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000519_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.27955166757791144	area_occluded_relative_to_gtbox: 0.04717058501913614	high_attention_area_occluded_slc: 0.1668124658283215	quadrants: ['1', '2', '3', '4']
filename: frame000519_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.27955166757791144	area_occluded_relative_to_gtbox: 0.27955166757791144	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000513_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.2933012321200963	area_occluded_relative_to_gtbox: 0.22093187933720437	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
