filename: frame000230_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5032839290903807	area_occluded_relative_to_gtbox: 0.5032839290903807	high_attention_area_occluded_slc: 0.102324905550712	quadrants: []
filename: frame000115_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 1.0747549019607843	area_occluded_relative_to_gtbox: 1.0747549019607843	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000147_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8983094262295082	area_occluded_relative_to_gtbox: 0.8983094262295082	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000184_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6107757657053432	area_occluded_relative_to_gtbox: 0.6107757657053432	high_attention_area_occluded_slc: 0.4087301587301587	quadrants: []
filename: frame000427_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6143479984145858	area_occluded_relative_to_gtbox: 0.6143479984145858	high_attention_area_occluded_slc: 0.19560047562425684	quadrants: []
filename: frame000356_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.2038451963769365	area_occluded_relative_to_gtbox: 0.13806706114398423	high_attention_area_occluded_slc: 0.16121866681986174	quadrants: ['3', '4']
filename: frame000356_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.2038451963769365	area_occluded_relative_to_gtbox: 0.06577813523295226	high_attention_area_occluded_slc: 0.2203423909921296	quadrants: ['1', '2']
filename: frame000356_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.2038451963769365	area_occluded_relative_to_gtbox: 0.2038451963769365	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000243_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.1696770132196988	area_occluded_relative_to_gtbox: 0.1696770132196988	high_attention_area_occluded_slc: 0.7041063386760932	quadrants: []
filename: frame000039_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5129179331306991	area_occluded_relative_to_gtbox: 0.5129179331306991	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000158_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7667328042328042	area_occluded_relative_to_gtbox: 0.7667328042328042	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000490_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.1414551357733176	area_occluded_relative_to_gtbox: 0.03635379771743408	high_attention_area_occluded_slc: 0.5515791027154664	quadrants: ['1', '2', '3', '4']
filename: frame000490_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.1414551357733176	area_occluded_relative_to_gtbox: 0.019898661944116488	high_attention_area_occluded_slc: 0.21959858323494688	quadrants: ['1', '3', '4']
filename: frame000490_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.1414551357733176	area_occluded_relative_to_gtbox: 0.05625245966155057	high_attention_area_occluded_slc: 0.02469500196772924	quadrants: ['3', '4']
filename: frame000490_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.1414551357733176	area_occluded_relative_to_gtbox: 0.08520267611176702	high_attention_area_occluded_slc: 0.3359651711924439	quadrants: ['1', '2']
filename: frame000490_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: big0 small2	high_attention_area_without_occlussion_slc: 0.1414551357733176	area_occluded_relative_to_gtbox: 0.1215564738292011	high_attention_area_occluded_slc: 0.4951790633608815	quadrants: ['1', '2']
filename: frame000490_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.1414551357733176	area_occluded_relative_to_gtbox: 0.10510133805588351	high_attention_area_occluded_slc: 0.3462465564738292	quadrants: ['1']
filename: frame000490_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: big0 small1 small2	high_attention_area_without_occlussion_slc: 0.1414551357733176	area_occluded_relative_to_gtbox: 0.1414551357733176	high_attention_area_occluded_slc: 0.4030155450609996	quadrants: []
filename: frame000468_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.2815665488810365	area_occluded_relative_to_gtbox: 0.17015312131919905	high_attention_area_occluded_slc: 0.018244994110718494	quadrants: ['1', '3', '4']
filename: frame000468_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.2815665488810365	area_occluded_relative_to_gtbox: 0.013345111896348646	high_attention_area_occluded_slc: 0.2837809187279152	quadrants: ['1', '2', '3', '4']
filename: frame000468_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.2815665488810365	area_occluded_relative_to_gtbox: 0.1834982332155477	high_attention_area_occluded_slc: 0.012603062426383982	quadrants: ['3', '4']
filename: frame000468_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.2815665488810365	area_occluded_relative_to_gtbox: 0.0980683156654888	high_attention_area_occluded_slc: 0.06347467608951708	quadrants: ['1', '2', '3', '4']
filename: frame000468_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 big2	high_attention_area_without_occlussion_slc: 0.2815665488810365	area_occluded_relative_to_gtbox: 0.26822143698468787	high_attention_area_occluded_slc: 0.018928150765606597	quadrants: ['1', '3']
filename: frame000468_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.2815665488810365	area_occluded_relative_to_gtbox: 0.11141342756183745	high_attention_area_occluded_slc: 0.1423439340400471	quadrants: ['1', '2', '3', '4']
filename: frame000468_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 small1 big2	high_attention_area_without_occlussion_slc: 0.2815665488810365	area_occluded_relative_to_gtbox: 0.2815665488810365	high_attention_area_occluded_slc: 0.029811542991755004	quadrants: []
filename: frame000431_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5411595672751859	area_occluded_relative_to_gtbox: 0.5411595672751859	high_attention_area_occluded_slc: 0.18775354969574037	quadrants: []
filename: frame000148_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.4840548155737705	area_occluded_relative_to_gtbox: 0.4344262295081967	high_attention_area_occluded_slc: 0.43890881147540983	quadrants: ['2', '4']
filename: frame000148_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.4840548155737705	area_occluded_relative_to_gtbox: 0.04962858606557377	high_attention_area_occluded_slc: 0.645171618852459	quadrants: ['1', '2', '3', '4']
filename: frame000148_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.4840548155737705	area_occluded_relative_to_gtbox: 0.4840548155737705	high_attention_area_occluded_slc: 0.3988857581967213	quadrants: []
filename: frame000223_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.16372174081425184	area_occluded_relative_to_gtbox: 0.09953042552161495	high_attention_area_occluded_slc: 0.41620273999128626	quadrants: ['1', '2']
filename: frame000223_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.16372174081425184	area_occluded_relative_to_gtbox: 0.06419131529263687	high_attention_area_occluded_slc: 0.40727114295396233	quadrants: ['1', '3']
filename: frame000223_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.16372174081425184	area_occluded_relative_to_gtbox: 0.16372174081425184	high_attention_area_occluded_slc: 0.13591034516144648	quadrants: []
filename: frame000242_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5734885909197835	area_occluded_relative_to_gtbox: 0.5734885909197835	high_attention_area_occluded_slc: 0.18400376382027758	quadrants: []
filename: frame000353_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.18761326999751998	area_occluded_relative_to_gtbox: 0.13957725252294015	high_attention_area_occluded_slc: 0.03332761021766917	quadrants: ['4']
filename: frame000353_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.18761326999751998	area_occluded_relative_to_gtbox: 0.04803601747457983	high_attention_area_occluded_slc: 0.13515137640931724	quadrants: ['1', '2']
filename: frame000353_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.18761326999751998	area_occluded_relative_to_gtbox: 0.18761326999751998	high_attention_area_occluded_slc: 0.16350941452526754	quadrants: []
filename: frame000113_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5858585858585859	area_occluded_relative_to_gtbox: 0.5858585858585859	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000093_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 1.1330866807610993	area_occluded_relative_to_gtbox: 1.1330866807610993	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000139_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.6834134615384615	area_occluded_relative_to_gtbox: 0.665625	high_attention_area_occluded_slc: 0.3040264423076923	quadrants: ['1', '3']
filename: frame000139_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.6834134615384615	area_occluded_relative_to_gtbox: 0.017788461538461538	high_attention_area_occluded_slc: 0.7067908653846153	quadrants: ['1', '2', '3', '4']
filename: frame000139_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.6834134615384615	area_occluded_relative_to_gtbox: 0.6834134615384616	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000206_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.41260810195721437	area_occluded_relative_to_gtbox: 0.41260810195721437	high_attention_area_occluded_slc: 0.08022303140646336	quadrants: []
filename: frame000030_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7643467643467643	area_occluded_relative_to_gtbox: 0.7643467643467643	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000519_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.4218562055768179	area_occluded_relative_to_gtbox: 0.40206396938217603	high_attention_area_occluded_slc: 0.05687534171678513	quadrants: ['4']
filename: frame000519_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.4218562055768179	area_occluded_relative_to_gtbox: 0.01979223619464188	high_attention_area_occluded_slc: 0.45960907599781303	quadrants: ['1', '2', '3', '4']
filename: frame000519_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.4218562055768179	area_occluded_relative_to_gtbox: 0.4218562055768179	high_attention_area_occluded_slc: 0.01320393657736468	quadrants: []
filename: frame000513_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5849029882452911	area_occluded_relative_to_gtbox: 0.5849029882452911	high_attention_area_occluded_slc: 0.03690695368927914	quadrants: []
filename: frame000227_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.3700312033645367	area_occluded_relative_to_gtbox: 0.35388685388685387	high_attention_area_occluded_slc: 0.16639533306199972	quadrants: ['1', '3']
filename: frame000227_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.3700312033645367	area_occluded_relative_to_gtbox: 0.016144349477682812	high_attention_area_occluded_slc: 0.44902319902319904	quadrants: ['1', '2', '3', '4']
filename: frame000227_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.3700312033645367	area_occluded_relative_to_gtbox: 0.37003120336453665	high_attention_area_occluded_slc: 0.16212182878849546	quadrants: []
filename: frame000322_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3537630550904887	area_occluded_relative_to_gtbox: 0.3537630550904887	high_attention_area_occluded_slc: 0.12371442238698876	quadrants: []
filename: frame000270_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.39637416863334046	area_occluded_relative_to_gtbox: 0.39637416863334046	high_attention_area_occluded_slc: 0.23246084531216477	quadrants: []
filename: frame000273_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5660651629072682	area_occluded_relative_to_gtbox: 0.5660651629072682	high_attention_area_occluded_slc: 0.4268671679197995	quadrants: []
filename: frame000228_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4878752532383817	area_occluded_relative_to_gtbox: 0.4878752532383817	high_attention_area_occluded_slc: 0.02443366689176745	quadrants: []
filename: frame000109_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8051948051948052	area_occluded_relative_to_gtbox: 0.8051948051948052	high_attention_area_occluded_slc: 0	quadrants: []
